polarity,z_low_mm,z_high_mm,z_center_mm,number_of_mothers,number_of_photons,c2,c2_low,c2_high,s2,s2_low,s2_high,a2,a2_low,a2_high
MUMINUS,123000.0,124000.0,123500.0,1708,12100,-0.00037360754716719987,-0.007148280997654083,0.005162751048890411,-0.0026105467859229405,-0.010398522708200339,0.004309424313948067,0.002637145638904474,0.004102217191582183,0.013955511428439957
MUMINUS,124000.0,125000.0,124500.0,1731,12001,0.0017060058824408166,-0.00565433675610518,0.008511010902483926,-0.004358586356207387,-0.01110342797485518,0.003225351671746748,0.0046805695268246844,0.00462867373279896,0.015273267393633124
MUMINUS,125000.0,126000.0,125500.0,1644,12117,0.0028340777266122404,-0.0034245455465353888,0.009414767499476081,0.004967678947613031,-0.002299212715084856,0.01263850904440352,0.005719250885127992,0.005023167559443595,0.015415411670465591
MUMINUS,126000.0,127000.0,126500.0,1673,10530,0.00906894904155974,0.0016469944386669924,0.017276980595173453,-0.0022759313163146565,-0.010397556018794014,0.004243909206026809,0.00935017112543878,0.006103913608804861,0.020069589297242563
MUMINUS,127000.0,128000.0,127500.0,1736,13991,0.005929887028197046,-0.0003091682603764125,0.012772856857564154,0.006181118587479715,-0.0012321912902710215,0.012922356143889663,0.008565616566229593,0.005570623903991325,0.017259001017874618
MUMINUS,128000.0,129000.0,128500.0,1693,13313,0.0017152982324202329,-0.003998619439723985,0.009155391026761618,-0.000185888960610957,-0.0061036377352093095,0.006711626322554161,0.0017253413377708764,0.0038537022385395268,0.013233079176786035
MUMINUS,129000.0,130000.0,129500.0,1795,11608,-0.0007938145351428032,-0.0072582410188860545,0.006476559369924441,-0.009017534788667465,-0.016039949408384626,-0.0006220570952332134,0.009052407148434718,0.006352683880987986,0.01834086021236306
MUMINUS,130000.0,131000.0,130500.0,1743,13602,-0.0038707352660274836,-0.010737669357840504,0.0033699244088350286,-0.004644871792370229,-0.010861180413500118,0.0011495908157624598,0.006046273684446105,0.0047931561851253445,0.015257790038867737
MUMINUS,131000.0,132000.0,131500.0,1748,12971,-0.00863933876282756,-0.014536108464408379,-0.0015334271258113745,-0.0009307128074699318,-0.007251804508942466,0.005401152292799305,0.008689326820236617,0.005954518954258713,0.016841893017221846
MUMINUS,132000.0,133000.0,132500.0,1690,11414,-0.01289382523549543,-0.02177024660707877,-0.006320340636079555,0.007759397321242323,0.001600805163760004,0.01523824471635219,0.015048553950210675,0.011239120366039912,0.02465608363784657
MUMINUS,133000.0,134000.0,133500.0,1772,11892,-0.001667251161958393,-0.008318623918974116,0.005344996941720434,0.009254169491709093,0.0017811744246913782,0.01578170911437139,0.0094031579492387,0.0053776802105278436,0.01790750212742454
MUMINUS,134000.0,135000.0,134500.0,1716,13283,-0.004458282449075817,-0.011041536147347032,0.0030346297716361405,0.007375104514220941,0.0012842564060654648,0.012507588333783758,0.008617914422377353,0.005806131433819465,0.016015965187593947
MUMINUS,135000.0,136000.0,135500.0,1713,12100,0.002884970751513096,-0.0036503870220623517,0.00952386560610191,-0.003329887368343121,-0.009937465801257246,0.0035107631269556848,0.004405815035034621,0.004046742611703197,0.014011177660872686
MUMINUS,136000.0,137000.0,136500.0,1760,13509,0.0016727804825047634,-0.00428963930961244,0.007521150893387159,0.009908707248295888,0.004381272806609161,0.016388881811389422,0.010048914064468874,0.006769305525668914,0.017886682168237026
MUMINUS,137000.0,138000.0,137500.0,1714,11391,-0.0001639217545882001,-0.007558356371273932,0.007142022930308021,0.01436664940287778,0.007896115608208413,0.020755871306213022,0.014367584536268989,0.009991247575014081,0.022759077589354876
MUMINUS,138000.0,139000.0,138500.0,1673,11779,0.006374972691535937,-0.0009208459176817011,0.013512526723022179,-0.004930369261609914,-0.012004809190518306,0.0024207651934419097,0.008059082942472848,0.005621294815177829,0.017198478695225325
MUMINUS,139000.0,140000.0,139500.0,1756,13236,-0.009629648016990101,-0.01577556560281794,-0.003325068275658165,-1.250976879329558e-05,-0.007125412730313709,0.007062100139778793,0.009629656142637527,0.00648880615755257,0.017996540289447104
MUMINUS,140000.0,141000.0,140500.0,1680,12071,0.001697107702145415,-0.005606447147346491,0.008882166501123352,0.010298370189778097,0.003592471080673774,0.017596543443560216,0.01043726990732689,0.007881881029518636,0.01945785379871661
MUMINUS,141000.0,142000.0,141500.0,1724,13030,0.013918929386797271,0.006673867439370634,0.020152381422247918,0.007857887098690869,0.0009112323995906657,0.015037714476938193,0.015983835113339385,0.010614703284803758,0.023996441277420164
MUMINUS,142000.0,143000.0,142500.0,1753,11925,-0.004404354200925897,-0.012144721946700725,0.002933197636695379,-0.006784537410127979,-0.01396182851474549,0.0007889626094716704,0.008088775172833008,0.005620873230203674,0.017827154409926712
MUMINUS,143000.0,144000.0,143500.0,1776,13897,-0.007494826670617253,-0.01366994487303956,-0.0012260637206755955,-0.001586385796629388,-0.007120599569696246,0.003481859192877889,0.007660877672848142,0.00493900289838406,0.015796532746782777
MUMINUS,144000.0,145000.0,144500.0,1780,13944,0.014544023344890107,0.008394916926835808,0.02053145779129729,-0.005951999536831653,-0.012306778362909273,0.000591778044011866,0.015714799188763205,0.011198514326992579,0.022988919197302293
MUMINUS,145000.0,146000.0,145500.0,1658,11491,-0.0002768509217279488,-0.007684232771227567,0.006929426289288062,-0.005927440892308878,-0.012983004397557339,0.001155474040990506,0.0059339027599613625,0.0051464314310035834,0.015942809550546343
MUMINUS,146000.0,147000.0,146500.0,1734,12787,-0.01468121535650985,-0.02237694585688424,-0.00828296261595295,0.003775924108484604,-0.002286220207837706,0.011127341140432402,0.015159013398544639,0.010928235807357406,0.023690150744626003
MUMINUS,147000.0,148000.0,147500.0,1624,10944,0.0020329170927231234,-0.004096168134506779,0.009182996600671633,0.009476305111210108,0.0030274414100038257,0.01701298248727493,0.009691909536651312,0.006636445387041183,0.018382347011838884
MUMINUS,148000.0,149000.0,148500.0,1647,11795,-0.015536340383360547,-0.02076747341024716,-0.009549996704118584,0.0031622039555407543,-0.004194079178686966,0.011580266336314263,0.015854885883035467,0.01150623799314238,0.022636756851403792
MUMINUS,149000.0,150000.0,149500.0,1816,12053,-0.010684711231618663,-0.016843910218165996,-0.004008691433531475,-0.00033270340644206816,-0.006948925210678826,0.0063262036428776095,0.010689889880617861,0.006697616845401175,0.019035017051929348
MUMINUS,150000.0,151000.0,150500.0,1692,13293,-0.007082490701654598,-0.013813477929137351,-0.0007465526069110271,0.0015064139056575,-0.0053510203507733745,0.007685490446385966,0.007240922413213811,0.00598465116916687,0.016131360010478747
MUMINUS,151000.0,152000.0,151500.0,1745,12289,0.0031754769023814465,-0.0031377788088394047,0.009970511770730009,0.00989857924992719,0.003426729203008172,0.01644243035927439,0.010395456927170022,0.006930494917557631,0.0184043430664005
MUMINUS,152000.0,153000.0,152500.0,1681,11512,0.0013987824829790533,-0.005796353315025033,0.008622825438036661,-0.006375723733916648,-0.013560849811137601,0.0012594635442495703,0.006527361301928758,0.005232396257793778,0.016150315403313673
MUMINUS,153000.0,154000.0,153500.0,1662,12834,-0.0031018590467925267,-0.010383033919121258,0.004035588624348258,-0.0065491761515246725,-0.013713225200779855,0.002040810920790509,0.007246601811184892,0.005740842371171687,0.016823969747842716
MUMINUS,154000.0,155000.0,154500.0,1651,12498,-0.00472472877619257,-0.011461380665503536,0.0026896275351714865,0.009651118329466305,0.0023111062925807997,0.016743689457686162,0.010745564062344174,0.006943071077271956,0.01910698910890236
MUMINUS,155000.0,156000.0,155500.0,1685,12418,0.009737028897928126,0.0030386404360250754,0.01628211884305363,-0.017583991417474357,-0.02398192966332161,-0.010332611275887051,0.02009991258510592,0.014348663136819604,0.027533945689288707
MUMINUS,156000.0,157000.0,156500.0,1752,13869,0.010046508153933199,0.0026651520141037165,0.01824327970488759,0.0027775961903410045,-0.003993935247673036,0.008475499431893938,0.010423404754860243,0.006526976632840674,0.020397490447969877
MUMINUS,157000.0,158000.0,157500.0,1775,12831,0.009827979407075964,0.0033991161798838034,0.016108041877119235,0.007571143683875654,0.00014307119378988812,0.014495231871080172,0.012406103171737667,0.007966421381177695,0.0204336565113456
MUMINUS,158000.0,159000.0,158500.0,1644,12614,0.004768404929924207,-0.0020491364967908437,0.01183936950844118,-0.004186175475202607,-0.01070600022458697,0.002959889485266308,0.006345214786349887,0.005042390089772279,0.015597500466087292
MUMINUS,159000.0,160000.0,159500.0,1705,12639,-0.0005309709244788184,-0.006630303257811969,0.0053527565246333725,-0.006878842152689181,-0.01383924566277332,-0.00017324007800957107,0.006899304275378455,0.005045993642417709,0.016447817070625446
MUMINUS,160000.0,161000.0,160500.0,1696,11491,0.002809976244095031,-0.0038424760100308508,0.010120487908372307,0.00963830156781956,0.002130071623677715,0.01622359940641498,0.01003956291900257,0.00675542304958396,0.019005714047358235
MUMINUS,161000.0,162000.0,161500.0,1704,13472,0.005176932710184481,-0.0006116945900255731,0.011499701224810503,0.00595747948646108,0.0006579263855893974,0.011704791124522194,0.007892540409613536,0.005111090840335377,0.015380339094091915
MUMINUS,162000.0,163000.0,162500.0,1666,11262,0.0024148328662272228,-0.004254086490607372,0.009480423301687713,-0.011792936637026817,-0.019413473200991883,-0.004767468945994091,0.012037639814213606,0.008095296981193267,0.020954283907134823
MUMINUS,163000.0,164000.0,163500.0,1743,12702,-0.006866879998664305,-0.013885699061857345,-0.000577326013785671,0.009472540369955859,0.0026671455469235335,0.017094782318493287,0.011699703499512258,0.00753427266853916,0.020533855109339683
MUMINUS,164000.0,165000.0,164500.0,1684,13030,0.0033858213363328034,-0.0023164804189567375,0.00963917190325074,0.0069638266097523955,-0.00038222563373886936,0.014363399768823528,0.00774329821021133,0.005812916956065224,0.01659082529050071
MUMINUS,165000.0,166000.0,165500.0,1695,12091,-0.0071345716427175555,-0.012962979636283829,-0.0004468581699011862,-0.00745449120885591,-0.014267925616947631,-0.0003779820213981961,0.010318505303966245,0.007181599726990274,0.017947547893605854
MUMINUS,166000.0,167000.0,166500.0,1671,12514,-0.005997090397035015,-0.012745750781880187,0.0012580363358626581,-0.00709283353397486,-0.01369402768053788,0.0003121002321872822,0.009288346503597285,0.006070234403401508,0.018306500001530477
MUMINUS,167000.0,168000.0,167500.0,1747,12018,-0.004823315862769813,-0.010785997475893058,0.0015825504125909597,-0.0012655349839612118,-0.008612216661156632,0.004896479629661793,0.004986577454294339,0.004436999591746064,0.014188770846718667
MUMINUS,168000.0,169000.0,168500.0,1783,14290,0.004188510700975825,-0.0016435549078286813,0.011265162113273388,-0.008705050141844368,-0.014703896899789652,-0.0020671519310787607,0.009660306406331719,0.006022736416026487,0.01789958745968055
MUMINUS,169000.0,170000.0,169500.0,1758,12361,0.014499026486118956,0.00818628241015351,0.022286640082964247,0.010764015247899418,0.0034210111132090383,0.017800391223284785,0.01805784575474578,0.013553663076251271,0.026451182415914407
MUMINUS,170000.0,171000.0,170500.0,1641,13859,0.000653352669539002,-0.007217732006936279,0.00859869563481489,0.011843060105050516,0.006378080352878126,0.017413204005910544,0.011861068348282666,0.008947790304363072,0.019728609820740244
MUMINUS,171000.0,172000.0,171500.0,1637,11986,-0.0004923948429931284,-0.007727738845917674,0.006065338946313143,0.009147505630828421,0.0028258011553877983,0.015720203753975395,0.009160748438170534,0.006561372163749805,0.018059494786035
MUMINUS,172000.0,173000.0,172500.0,1707,13870,0.005380664140439235,-0.00151730805537869,0.012493565398011497,0.005087887321852107,-0.001868228715235916,0.011380389847720739,0.007405278117131867,0.005686635208608221,0.016015501775547072
MUMINUS,173000.0,174000.0,173500.0,1719,12951,-0.003966130943681713,-0.01092374585919314,0.0027792961065290995,0.0011798535651449226,-0.005164506482374055,0.00767702213706664,0.00413790394978119,0.004874540270603492,0.014684076265063344
MUMINUS,174000.0,175000.0,174500.0,1752,12212,-0.010630555206873213,-0.018196213287446188,-0.0034267236228807084,-0.005339036398270778,-0.013059466758762893,0.0010656232240077105,0.011895966277206715,0.007651442744669094,0.02155051205291896
MUMINUS,175000.0,176000.0,175500.0,1709,11656,0.00590184747417596,7.559564214711296e-05,0.012598761689170523,0.010491608226377635,0.003505983896230131,0.017564038498118086,0.012037676137204889,0.008101489845639642,0.02063627333115357
MUMINUS,176000.0,177000.0,176500.0,1629,12719,-0.01557342233258384,-0.022996059804294693,-0.007906580296717427,-0.002284479985608202,-0.008943183320967893,0.004623115192627302,0.01574008678354937,0.009992478797667313,0.02429062096280642
MUMINUS,177000.0,178000.0,177500.0,1662,12951,-0.00762274424880434,-0.013927789029803642,-0.001777062823287283,-0.007512054749105692,-0.014646720116488817,-0.001606481674722223,0.010702205213704371,0.007665663562440525,0.01886915957644297
MUMINUS,178000.0,179000.0,178500.0,1679,13092,0.0013871995535588426,-0.005057062873774605,0.007976239077704346,0.001105586107946349,-0.005514884008520272,0.008616790843492865,0.001773878023844314,0.004244345507939248,0.013102401325286072
MUMINUS,179000.0,180000.0,179500.0,1741,13716,0.0008173098918809251,-0.005615681692754467,0.007172677610186473,-0.00014715269276650565,-0.006687261049031425,0.006608436493993344,0.0008304513076363016,0.003991320553374221,0.012485424057004053
MUMINUS,180000.0,181000.0,180500.0,1648,12502,-0.012291483275946737,-0.018847821799023494,-0.005104161640890253,-0.0056432079432270936,-0.011727200823676077,0.0010561377443663443,0.013525027061465706,0.007886100418419504,0.02135690425616281
MUMINUS,181000.0,182000.0,181500.0,1707,11579,0.0021860294188686125,-0.00541246254303108,0.00910948457584555,-0.005950111967967284,-0.01240515517277909,0.001171388049064055,0.00633897129284449,0.005199818984385397,0.015363740534503546
MUMINUS,182000.0,183000.0,182500.0,1655,12107,0.010559282058525113,0.003715269988192944,0.017042100593415047,-0.0010492906491131957,-0.00816990852996638,0.005750202813002626,0.010611288727473528,0.007152065573683241,0.019094759160999966
MUMINUS,183000.0,184000.0,183500.0,1650,12294,-0.0018179392892431806,-0.009471504549798341,0.005354956458222564,0.006720335892837573,-0.0004495805528251817,0.01454121196169629,0.00696188320585278,0.005805698856981861,0.017434539621061677
MUMINUS,184000.0,185000.0,184500.0,1759,13212,-0.00451523553869738,-0.010706206249561137,0.0018753236885064837,-0.005659992421395491,-0.012226903487199134,0.0006112766796416323,0.007240363677341782,0.005387661341066859,0.016002658908402422
MUMINUS,185000.0,186000.0,185500.0,1681,11355,-0.009528646059536763,-0.01618922547765475,-0.002383421747753853,-0.0056567571629067386,-0.012632859763234028,0.0028431031366347574,0.011081245296807672,0.006886315495389718,0.01971368566349813
MUMINUS,186000.0,187000.0,186500.0,1721,13975,-0.003596363759355758,-0.010233894557561544,0.0027089996919774607,-0.0022478271753694143,-0.008498013883497166,0.003667760530130592,0.004241056389620011,0.0038222946916542716,0.013125989434364613
MUMINUS,187000.0,188000.0,187500.0,1739,13235,-0.003099834281583664,-0.008833093958687678,0.0026191755073093227,-0.0036607257279035127,-0.00988340559464661,0.0021555677696966217,0.0047968620397313925,0.003927096213551533,0.013323200990035412
MUMINUS,188000.0,189000.0,188500.0,1671,12421,0.006550311122985482,0.00039678828459936835,0.013217308354129693,-0.0038473827117187533,-0.010395414272114878,0.0030377972734261104,0.007596639358185939,0.0055152864054085786,0.015906247536500065
MUMINUS,189000.0,190000.0,189500.0,1678,13741,0.002082883843701851,-0.0044934869987481975,0.008535063386918425,-0.0011083264297835006,-0.006733058952150102,0.005124729383842536,0.0023594051329330528,0.0037995434004682656,0.01258173385351242
MUMINUS,190000.0,191000.0,190500.0,1711,13153,0.007380398335130535,-0.00015427566423702576,0.014240058994822783,-0.0068707845237984694,-0.01296919088158071,0.0005566670327627138,0.010083548956476888,0.006597258922551761,0.018048008171252194
MUMINUS,191000.0,192000.0,191500.0,1717,12892,-0.00023880927485040167,-0.007838334228947464,0.006994283242921347,-0.00706758260939189,-0.0140988040258212,-0.0008934792948479867,0.007071616067797604,0.005744545429232498,0.016527419410947933
MUMINUS,192000.0,193000.0,192500.0,1781,11758,0.005297575094717509,-0.002418624421235478,0.012868231532959013,0.006849300237441131,-0.0003221929738425561,0.013073708906414407,0.00865893848152199,0.005621547526538246,0.017488379193570047
MUMINUS,193000.0,194000.0,193500.0,1711,12079,0.008030758287037917,0.000699611714464193,0.015476018098645029,0.004397178849473212,-0.0021733054466790574,0.01150525793084025,0.009155777438267202,0.005551418174863402,0.018497079549730813
MUMINUS,194000.0,195000.0,194500.0,1734,13940,0.002263609788938025,-0.0035151189422178443,0.008832413223148183,0.007827052260956924,0.0002655503281037763,0.014586474297658459,0.008147801935020692,0.005733207963501845,0.01594124374230079
MUMINUS,195000.0,196000.0,195500.0,1722,12908,0.004867491592909894,-0.0020228445423339236,0.010741977947364948,0.0003741382195203001,-0.006855618357194246,0.007721818779222873,0.004881849425612625,0.00471378536227445,0.01489936650924194
MUMINUS,196000.0,197000.0,196500.0,1747,12808,0.002121665069549172,-0.0038359048042992134,0.008133896143134171,0.006108424587727314,-0.0016786526607882168,0.01353629225317074,0.006466398813195541,0.004943978676191884,0.015598294377290697
MUMINUS,197000.0,198000.0,197500.0,1642,11865,0.0018015351244320137,-0.005687196547447979,0.008689466709925639,-0.008708630819347793,-0.015108420162974806,-0.0022622718943882277,0.00889301858494946,0.0065940928747860485,0.016847574204711956
MUMINUS,198000.0,199000.0,198500.0,1682,12451,-0.0019883594622610522,-0.00834965348098408,0.004077655791767932,0.004148716546097367,-0.002627890360352353,0.010432105649907722,0.0046005893460539515,0.004330096793630554,0.013814365226784463
MUMINUS,199000.0,200000.0,199500.0,1788,13885,-0.0065404588810541375,-0.013660739194136016,0.000524159163747623,0.0017874800975271334,-0.005355202413266089,0.0092927325428991,0.0067803161780123165,0.004719074696656503,0.017178023735408162
MUMINUS,200000.0,201000.0,200500.0,1675,13056,-0.0024282593507925464,-0.008869783288796911,0.004282055732703918,0.0021734330591631507,-0.0035963851322348946,0.008173186336471005,0.003258873231252595,0.0038085088309937933,0.013250921662497112
MUMINUS,201000.0,202000.0,201500.0,1700,12711,0.014081779806486608,0.007863804599571847,0.020179248626374092,0.0032437156950873725,-0.0040747537232577995,0.01038214336376665,0.01445054372779551,0.010832828894562354,0.021996738819853298
MUMINUS,202000.0,203000.0,202500.0,1733,13625,0.002086680463164908,-0.004575488991250389,0.009142089257654818,0.0008486239949391873,-0.006331777796821301,0.0076641016882736095,0.0022526424572356487,0.00421746291002373,0.014101151457600661
MUMINUS,203000.0,204000.0,203500.0,1806,12847,-0.0002148030992126216,-0.007068132978356672,0.006272883839509565,-0.003350483105870278,-0.010118209059241906,0.003800124175462528,0.0033573616746119996,0.004151005650566225,0.014124026334606746
MUMINUS,204000.0,205000.0,204500.0,1729,12264,-0.007244314892586707,-0.013700249825261168,-0.0010957959147714818,-0.0014062300422268527,-0.00914876570327839,0.0058332776338828754,0.0073795380068548255,0.005926073060069283,0.016349049050096633
MUMINUS,205000.0,206000.0,205500.0,1703,12560,0.0029042356480574786,-0.005136769811157883,0.009701059992128438,-0.0011564220155030702,-0.008436185882913165,0.005812337342515888,0.003126003291327126,0.0046704799121548525,0.014205656090872841
MUMINUS,206000.0,207000.0,206500.0,1719,13154,-0.010866152027413678,-0.018961880717840128,-0.0026375964115586256,0.002183791647204427,-0.005649179430904493,0.009363812873876755,0.01108342031329978,0.008421961022811534,0.021097532119712218
MUMINUS,207000.0,208000.0,207500.0,1765,12348,0.0015100546445369636,-0.0059476359207731415,0.007679493981355845,0.003138528071086009,-0.005043162130514232,0.009821617084440206,0.0034829044607170203,0.004936603382058056,0.01427411399898196
MUMINUS,208000.0,209000.0,208500.0,1754,11949,-0.000954219780116568,-0.008099775390270972,0.005884724422241441,0.0007282822754592036,-0.005550749673306407,0.006723120445358816,0.001200387629690404,0.004140124880228267,0.012947517800479804
MUMINUS,209000.0,210000.0,209500.0,1730,12528,0.0018840010545369472,-0.005885275653949323,0.008799488343470184,0.006771092699380816,4.361561090671612e-05,0.013703898223485425,0.007028311057224524,0.005413816659898873,0.016348350922128288
MUMINUS,210000.0,211000.0,210500.0,1717,12493,0.0021408953616893415,-0.004626455229907742,0.009049700901873325,0.0002502498037976962,-0.006063408130209064,0.007053302918004757,0.002155471622175463,0.004047620964392566,0.013591415241959216
MUMINUS,211000.0,212000.0,211500.0,1657,12434,-0.010753482071933492,-0.017388063253325238,-0.003903736632929439,0.00435431573778671,-0.002129028676715223,0.010780690933315339,0.011601613776355945,0.00782874203838674,0.019137288501833646
MUMINUS,212000.0,213000.0,212500.0,1711,13406,0.007490838442690857,0.0008178350627416815,0.01447452148650235,0.00516190290682326,-0.0013882106303028917,0.010525099214384803,0.009097137032823327,0.006298247081155339,0.016957442244039132
MUMINUS,213000.0,214000.0,213500.0,1648,12631,0.0029621615788437347,-0.004430954449738745,0.009583651144583571,-0.00711726123511899,-0.014332763901785395,-0.0016223388108271804,0.007709073141961068,0.005799019489632754,0.01666737654283517
MUMINUS,214000.0,215000.0,214500.0,1661,12874,0.0028644743403304467,-0.0037181050439349496,0.00937690344228756,-0.0063527797720182005,-0.012746125677496379,-0.0011010013948897922,0.006968717534681339,0.005091932988585811,0.015557238460589965
MUMINUS,215000.0,216000.0,215500.0,1761,12668,0.0043913599862267505,-0.004002360628699453,0.012337894820283489,-0.007568865806768313,-0.014846111713756893,-0.001307793360579907,0.008750529819930903,0.006566706906425447,0.018256717196039652
MUMINUS,216000.0,217000.0,216500.0,1686,11808,0.0024392192184422594,-0.004582506466122104,0.009106701840526971,0.002906152366365885,-0.0033689849907000457,0.009261607472966046,0.003794141796526864,0.004105738272472656,0.01427975196453376
MUMINUS,217000.0,218000.0,217500.0,1708,12859,0.0051758312000373535,-0.002017045231189457,0.012173781208017691,-0.00807520605287171,-0.014838171170235875,-0.00114911683395434,0.009591568245475607,0.00677290362201893,0.01880694092081647
MUMINUS,218000.0,219000.0,218500.0,1733,11624,-0.0004432316103119382,-0.006553742342204117,0.006013262200244973,0.0001916956745909898,-0.007276847414183316,0.007761609504042828,0.0004829094035495773,0.004294650123897123,0.01312789415480112
MUMINUS,219000.0,220000.0,219500.0,1710,12446,-0.008475486260379148,-0.015441617263164353,-0.0014638679794740735,0.0006745541645845788,-0.005547269897960293,0.008654074247539554,0.008502287378748974,0.005695270830746616,0.017912248504267262
MUMINUS,220000.0,221000.0,220500.0,1692,11454,-0.005655853039550492,-0.012825528352159495,0.0014663279528773236,0.006906144281981841,-0.0002699557945242888,0.015016384100988923,0.008926561625202787,0.006149049969801887,0.0194358420506806
MUMINUS,221000.0,222000.0,221500.0,1691,12032,0.007292889375812495,-1.1526186317265348e-05,0.014695845762948162,0.006391114374290486,-0.0003972672210222918,0.013421148935442785,0.009697039671626658,0.006381878691398911,0.019169990777745668
MUMINUS,222000.0,223000.0,222500.0,1754,12144,-0.005245710149173489,-0.012320270249371702,0.0021004918505520176,0.01609183789091716,0.009583349990243016,0.022820770209283314,0.016925268732776416,0.012054661280429774,0.024934391699914776
MUMINUS,223000.0,224000.0,223500.0,1707,12656,-0.0015714709389571442,-0.009666687679129338,0.00498467445796174,-0.0007331481388139013,-0.007805584904519172,0.006491375642377469,0.0017340781716615708,0.004815063631929251,0.013927851372345028
MUMINUS,224000.0,225000.0,224500.0,1676,11367,0.003237289961769947,-0.0028286210466281583,0.010341276829970108,0.021306138082290666,0.015017512504410737,0.02814234179898298,0.021550674381053903,0.016254863931794518,0.029338138141372417
MUMINUS,225000.0,226000.0,225500.0,1752,12346,-0.017409782890281472,-0.02446053820563872,-0.010183389703526361,-0.004169515877620773,-0.01064746889401425,0.0032728004407006784,0.01790210610348596,0.012254109744157938,0.026235542991351175
MUMINUS,226000.0,227000.0,226500.0,1683,13545,-0.002443502327854339,-0.00897571179905133,0.004301516551570285,-0.0023773660423673207,-0.009669950831179585,0.004355108761559996,0.003409189482212866,0.003998389427726199,0.013629245224112066
MUMINUS,227000.0,228000.0,227500.0,1710,12472,0.004710744110219134,-0.0019382740785136817,0.012052466777910515,0.001378520974966271,-0.005264400369192674,0.007576009092847118,0.004908302165758158,0.004232229464943845,0.014826756021821623
MUMINUS,228000.0,229000.0,228500.0,1697,11511,-0.016219048305801145,-0.02238953895560421,-0.008763196793970925,-0.00830108382297132,-0.01479454888965502,-0.0016179858777063776,0.018219920981769024,0.013432390091647662,0.025448189173676146
MUMINUS,229000.0,230000.0,229500.0,1660,11860,0.0025082353709367576,-0.0038337458947982415,0.008796868894012431,0.01191957485813396,0.0049573889588754375,0.01934082151827165,0.0121806202417889,0.007993467990329422,0.020803539993703084
MUMINUS,230000.0,231000.0,230500.0,1743,13455,-0.009070584337881889,-0.01460682211624179,-0.0029706904777666234,0.0018853404480546564,-0.005036605336144603,0.008743409269911098,0.009264448652548038,0.0065320918802809,0.01732082200365717
MUMINUS,231000.0,232000.0,231500.0,1673,12787,-0.0030799277402053958,-0.009947342812758192,0.0038765290825225774,0.008919757840877259,0.001732757832432753,0.015633110894575072,0.009436526629262382,0.006293322974334723,0.01866669144931812
MUMINUS,232000.0,233000.0,232500.0,1695,12976,-0.001377033764443576,-0.007844730377201119,0.005551221547400356,0.001295954164177312,-0.004890444982952451,0.007280358660138318,0.001890957213705842,0.0033017379931953687,0.013021081775858716
MUMINUS,233000.0,234000.0,233500.0,1676,12497,0.007724567725462044,0.001159113769227076,0.014518711912857911,-0.007835588870275243,-0.014496002568889641,-0.0006960280824460882,0.011002972302484048,0.00660091579547126,0.019460471765468546
MUMINUS,234000.0,235000.0,234500.0,1636,11929,-0.004478053524992432,-0.012347404516651356,0.0024245245198177435,-0.0017369847214615411,-0.009570114434348095,0.005733854653753269,0.004803132237955559,0.0047641827391164005,0.016054986775154254
MUMINUS,235000.0,236000.0,235500.0,1785,12983,0.0020990882693748764,-0.005120156568882151,0.009463549331490252,-2.9274945030386964e-05,-0.006147618695260561,0.007080544063108114,0.0020992924010327257,0.004301633830808394,0.013517265370444771
MUMINUS,236000.0,237000.0,236500.0,1676,11350,0.0128961668148345,0.006241156040597839,0.020232024703386395,-0.004309073582946504,-0.012413560654663256,0.002741386725265137,0.013597030325011637,0.009798643023385347,0.022783856178324763
MUMINUS,237000.0,238000.0,237500.0,1814,15203,0.003527951302567676,-0.00248022945643406,0.009960570570182249,-0.00046136060007022573,-0.007214133538630709,0.0068937993127729455,0.0035579901625195816,0.004537592422870965,0.013756547136618606
MUMINUS,238000.0,239000.0,238500.0,1737,13090,0.0051685312943638186,-0.0013726476881742143,0.011982909374531938,-0.009422646377910352,-0.01655151113251313,-0.003897329750357857,0.010747091723064673,0.007272145518265439,0.019173083284406926
MUMINUS,239000.0,240000.0,239500.0,1688,12338,0.003962274631074097,-0.0021113808241444887,0.011878630450280234,0.0005784982864554487,-0.005451426664082065,0.006909670646304794,0.004004282772168476,0.004257575423449248,0.013832534056785764
